Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10,Node energy 11,Node energy 12,Node energy 13,Node energy 14,Node energy 15,Node energy 16,Node energy 17,Node energy 18,Node energy 19,Node energy 20,Node energy 21,Node energy 22,Node energy 23,Node energy 24,Node energy 25
1,3,1.25,1.72158738,6253.88223,17724.9887,30232.7531,63920.6743,59596.7646,61562.4775,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,57274.9366,55408.1875,59596.7646,63920.6743,61562.4775,58774.4307,55408.1875,64339.426,64339.426,61562.4775,58774.4307,55408.1875,71543.9747,64045.9742,64339.426,61349.0787,100000
1,4,1.11803399,1.5,1811.47392,13758.684,28678.4284,63920.6743,59596.7646,61562.4775,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,57274.9366,55408.1875,57785.2907,63920.6743,61562.4775,58774.4307,55408.1875,57785.2907,64339.426,61562.4775,58774.4307,55408.1875,57785.2907,64045.9742,57785.2907,61349.0787,100000
1,4,1.11803399,1.35355339,4791.55849,5004.95728,19806.4303,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,57274.9366,55408.1875,57785.2907,63920.6743,56557.5202,58774.4307,55408.1875,57785.2907,64339.426,56557.5202,58774.4307,55408.1875,57785.2907,64045.9742,57785.2907,56557.5202,100000
1,4,0.75,1.10355339,1460.95807,4827.20124,14443.0677,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,56557.5202,53947.2295,55408.1875,57785.2907,64339.426,56557.5202,53947.2295,55408.1875,57785.2907,64045.9742,57785.2907,56557.5202,100000
1,2,0.353553391,0.5,763.901199,3374.19194,4138.09314,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,56557.5202,53947.2295,55408.1875,57785.2907,64339.426,56557.5202,53183.3283,55408.1875,57785.2907,64045.9742,57785.2907,53183.3283,100000
1,2,1,1,1953.92157,8214.60506,10168.5266,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,56557.5202,53947.2295,55408.1875,57785.2907,64339.426,56557.5202,53183.3283,55408.1875,55831.3691,55831.3691,57785.2907,53183.3283,100000
1,3,0.559016994,0.75,1178.77857,2639.73664,6458.25186,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,56557.5202,52768.4509,52768.4509,57785.2907,64339.426,56557.5202,53183.3283,52768.4509,55831.3691,55831.3691,57785.2907,53183.3283,100000
1,4,0.559016994,1.25,1591.04094,6607.88074,18959.1422,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,51177.41,51177.41,52768.4509,57785.2907,64339.426,51177.41,53183.3283,52768.4509,55831.3691,55831.3691,51177.41,53183.3283,100000
1,3,1,1.29056942,2262.69709,10770.7539,17250.0697,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,51177.41,51177.41,52768.4509,53568.672,53568.672,51177.41,53183.3283,52768.4509,53568.672,55831.3691,51177.41,53183.3283,100000
1,2,0.5,0.5,799.647031,2805.56534,3605.21238,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,51177.41,51177.41,52768.4509,53568.672,53568.672,51177.41,53183.3283,52768.4509,53568.672,55831.3691,50377.7629,50377.7629,100000
1,2,0.5,0.5,1249.64349,1249.64349,2499.28698,63920.6743,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,63920.6743,58774.4307,53947.2295,53947.2295,57785.2907,63920.6743,51177.41,51177.41,51518.8074,53568.672,53568.672,51177.41,53183.3283,51518.8074,53568.672,55831.3691,50377.7629,50377.7629,100000
1,3,1.41421356,1.50494121,9956.39409,9956.39409,29869.1823,53964.2802,59596.7646,56557.5202,63847.5535,65884.3681,59596.7646,53964.2802,58774.4307,53947.2295,53947.2295,57785.2907,53964.2802,51177.41,51177.41,51518.8074,53568.672,53568.672,51177.41,53183.3283,51518.8074,53568.672,55831.3691,50377.7629,50377.7629,100000
1,2,0.75,1.25,2127.06972,14064.2084,16191.2781,53964.2802,59596.7646,56557.5202,63847.5535,51820.1598,59596.7646,53964.2802,58774.4307,53947.2295,51820.1598,57785.2907,53964.2802,51177.41,51177.41,51518.8074,53568.672,53568.672,51177.41,53183.3283,51518.8074,53568.672,55831.3691,50377.7629,50377.7629,100000
1,2,1.11803399,1.28077641,4846.60391,12136.6372,16983.2411,53964.2802,59596.7646,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,58774.4307,53947.2295,51820.1598,57785.2907,53964.2802,51177.41,51177.41,51518.8074,53568.672,53568.672,51177.41,53183.3283,51518.8074,53568.672,55831.3691,50377.7629,50377.7629,100000
1,2,0.559016994,0.603553391,1049.53673,3055.45504,4104.99177,53964.2802,59596.7646,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,58774.4307,53947.2295,51820.1598,57785.2907,53964.2802,51177.41,50127.8732,51518.8074,53568.672,53568.672,51177.41,50127.8732,51518.8074,53568.672,55831.3691,50377.7629,50377.7629,100000
1,3,0.75,0.75,1779.80397,2081.15632,5640.76426,53964.2802,59596.7646,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,58774.4307,53947.2295,49739.0034,57785.2907,53964.2802,51177.41,50127.8732,49739.0034,53568.672,53568.672,51177.41,50127.8732,49739.0034,53568.672,55831.3691,50377.7629,50377.7629,100000
1,3,0.75,0.75,1870.06995,1870.06995,5610.20986,53964.2802,59596.7646,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,58774.4307,53947.2295,47868.9335,57785.2907,53964.2802,51177.41,50127.8732,47868.9335,53568.672,53568.672,51177.41,50127.8732,47868.9335,53568.672,55831.3691,50377.7629,50377.7629,100000
1,4,0.75,1.10355339,1484.21742,7562.51341,16533.0452,53964.2802,59596.7646,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,58774.4307,46384.7161,46384.7161,57785.2907,53964.2802,51177.41,46384.7161,47868.9335,53568.672,53568.672,51177.41,46384.7161,47868.9335,53568.672,55831.3691,50377.7629,50377.7629,100000
1,3,1.41421356,1.50494121,5586.14619,11218.6306,27201.0735,48378.134,48378.134,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,48378.134,46384.7161,46384.7161,57785.2907,53964.2802,51177.41,46384.7161,47868.9335,53568.672,53568.672,51177.41,46384.7161,47868.9335,53568.672,55831.3691,50377.7629,50377.7629,100000
1,3,0.75,0.75,1172.07473,2656.29215,6484.65904,48378.134,48378.134,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,48378.134,46384.7161,45212.6413,57785.2907,53964.2802,51177.41,46384.7161,45212.6413,53568.672,53568.672,51177.41,46384.7161,45212.6413,53568.672,55831.3691,50377.7629,50377.7629,100000
1,2,0.559016994,0.603553391,1418.12403,2217.77106,3635.89509,48378.134,48378.134,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,48378.134,46384.7161,45212.6413,57785.2907,53964.2802,51177.41,46384.7161,45212.6413,53568.672,53568.672,48959.6389,46384.7161,45212.6413,53568.672,55831.3691,50377.7629,48959.6389,100000
1,2,0.790569415,1,4289.67882,6552.37591,10842.0547,48378.134,48378.134,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,48378.134,46384.7161,45212.6413,57785.2907,53964.2802,51177.41,46384.7161,45212.6413,53568.672,49278.9932,48959.6389,46384.7161,45212.6413,53568.672,49278.9932,50377.7629,48959.6389,100000
1,3,1,1,1590.07588,6199.10902,10797.3848,48378.134,48378.134,51710.9163,51710.9163,51820.1598,59596.7646,53964.2802,48378.134,46384.7161,45212.6413,57785.2907,53964.2802,51177.41,46384.7161,45212.6413,53568.672,49278.9932,48959.6389,46384.7161,45212.6413,47369.563,49278.9932,47369.563,47369.563,100000
1,4,1.06066017,1.20710678,1619.81618,8214.53338,21258.775,48378.134,48378.134,51710.9163,51710.9163,51820.1598,59596.7646,45749.7468,48378.134,46384.7161,45212.6413,57785.2907,45749.7468,51177.41,46384.7161,45212.6413,53568.672,49278.9932,45749.7468,46384.7161,45212.6413,47369.563,49278.9932,47369.563,45749.7468,100000
1,4,1.41421356,1.51612378,2518.40997,15730.4585,30071.8003,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,45749.7468,48378.134,46384.7161,45212.6413,57785.2907,45749.7468,43866.3061,46384.7161,45212.6413,53568.672,49278.9932,45749.7468,43866.3061,45212.6413,47369.563,49278.9932,47369.563,45749.7468,100000
1,4,1.06066017,1.20710678,2540.05642,5705.54911,15034.8986,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,42672.5849,42672.5849,46384.7161,45212.6413,57785.2907,45749.7468,43866.3061,42672.5849,45212.6413,53568.672,49278.9932,45749.7468,43866.3061,42672.5849,47369.563,49278.9932,47369.563,45749.7468,100000
1,2,0.790569415,0.853553391,3414.30466,4586.3794,8000.68406,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,42672.5849,42672.5849,41798.3367,45212.6413,57785.2907,45749.7468,43866.3061,42672.5849,41798.3367,53568.672,49278.9932,45749.7468,43866.3061,42672.5849,47369.563,49278.9932,47369.563,45749.7468,100000
1,4,1,1,1363.91118,4893.15756,12224.5235,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,42672.5849,42672.5849,41798.3367,45212.6413,57785.2907,45749.7468,43866.3061,42672.5849,41798.3367,53568.672,49278.9932,45749.7468,43866.3061,42672.5849,44385.8357,44385.8357,44385.8357,44385.8357,100000
1,2,0.353553391,0.5,1038.8261,1558.35567,2597.18176,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,42672.5849,42672.5849,41798.3367,45212.6413,57785.2907,45749.7468,43866.3061,42672.5849,41798.3367,53568.672,49278.9932,45749.7468,42827.48,42672.5849,44385.8357,44385.8357,44385.8357,42827.48,100000
1,2,0.353553391,0.5,1244.2554,1244.2554,2488.5108,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,42672.5849,42672.5849,41798.3367,45212.6413,57785.2907,45749.7468,43866.3061,42672.5849,41798.3367,53568.672,49278.9932,45749.7468,41583.2246,42672.5849,44385.8357,44385.8357,44385.8357,41583.2246,100000
1,2,0.559016994,0.603553391,1870.05102,1870.05102,3740.10205,43866.3061,48378.134,51710.9163,51710.9163,51820.1598,43866.3061,42672.5849,42672.5849,41798.3367,45212.6413,57785.2907,45749.7468,43866.3061,40802.5339,41798.3367,53568.672,49278.9932,45749.7468,41583.2246,40802.5339,44385.8357,44385.8357,44385.8357,41583.2246,100000
1,3,1.41421356,1.61803399,4048.20891,17967.1935,26063.6113,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,42672.5849,42672.5849,41798.3367,45212.6413,39818.0972,45749.7468,43866.3061,40802.5339,41798.3367,53568.672,49278.9932,45749.7468,41583.2246,40802.5339,44385.8357,44385.8357,44385.8357,41583.2246,100000
1,4,1,1.30901699,3212.98835,12395.8247,28291.8585,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,42672.5849,42672.5849,41798.3367,45212.6413,39818.0972,45749.7468,43866.3061,40802.5339,41798.3367,41172.8473,41172.8473,41172.8473,41583.2246,40802.5339,41172.8473,44385.8357,44385.8357,41583.2246,100000
1,2,0.5,0.5,922.675563,1918.47834,2841.15391,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,42672.5849,42672.5849,41798.3367,45212.6413,39818.0972,45749.7468,43866.3061,40802.5339,39879.8583,41172.8473,41172.8473,41172.8473,41583.2246,39879.8583,41172.8473,44385.8357,44385.8357,41583.2246,100000
1,4,1.06066017,1.30901699,2525.72439,6692.24664,18161.3912,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,39057.5002,42672.5849,41798.3367,45212.6413,39818.0972,39057.5002,43866.3061,40802.5339,39879.8583,41172.8473,41172.8473,41172.8473,41583.2246,39879.8583,41172.8473,44385.8357,39057.5002,39057.5002,100000
1,2,0.559016994,0.603553391,1618.36631,2028.74359,3647.10991,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,39057.5002,42672.5849,41798.3367,45212.6413,39818.0972,39057.5002,43866.3061,40802.5339,39879.8583,41172.8473,41172.8473,39554.481,39554.481,39879.8583,41172.8473,44385.8357,39057.5002,39057.5002,100000
1,3,1,1,1382.7366,6711.07206,11591.8924,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,39057.5002,42672.5849,41798.3367,45212.6413,39818.0972,39057.5002,43866.3061,40802.5339,39879.8583,41172.8473,41172.8473,39554.481,39554.481,39879.8583,37674.7636,37674.7636,39057.5002,37674.7636,100000
1,3,0.559016994,0.75,1776.86145,2102.23878,5655.96168,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,39818.0972,39057.5002,42672.5849,41798.3367,45212.6413,39818.0972,39057.5002,43866.3061,40802.5339,39879.8583,41172.8473,41172.8473,37777.6196,37777.6196,37777.6196,37674.7636,37674.7636,39057.5002,37674.7636,100000
1,4,1.25,1.45710678,3565.34376,8374.14965,23445.8626,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,35492.1564,35492.1564,35492.1564,41798.3367,45212.6413,39818.0972,39057.5002,35492.1564,40802.5339,39879.8583,41172.8473,41172.8473,37777.6196,37777.6196,37777.6196,37674.7636,37674.7636,39057.5002,37674.7636,100000
1,4,1,1,2253.49538,3636.23198,10396.7181,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,35492.1564,35492.1564,35492.1564,41798.3367,45212.6413,39818.0972,39057.5002,35492.1564,40802.5339,39879.8583,41172.8473,41172.8473,37777.6196,37777.6196,37777.6196,35421.2682,35421.2682,35421.2682,35421.2682,100000
1,1,0.25,0.25,622.639481,622.639481,622.639481,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,35492.1564,35492.1564,35492.1564,41798.3367,45212.6413,39818.0972,39057.5002,35492.1564,40802.5339,39879.8583,41172.8473,41172.8473,37777.6196,37777.6196,37777.6196,35421.2682,35421.2682,35421.2682,34798.6287,100000
1,3,0.5,0.853553391,1279.87004,3636.22137,8552.31278,39818.0972,48378.134,51710.9163,51710.9163,51820.1598,35492.1564,35492.1564,35492.1564,41798.3367,45212.6413,39818.0972,39057.5002,35492.1564,40802.5339,39879.8583,41172.8473,41172.8473,34141.3982,34141.3982,37777.6196,35421.2682,35421.2682,34141.3982,34798.6287,100000
1,3,1.11803399,1.5,11097.1424,11206.3859,33400.6708,39818.0972,48378.134,40613.7739,40613.7739,40613.7739,35492.1564,35492.1564,35492.1564,41798.3367,45212.6413,39818.0972,39057.5002,35492.1564,40802.5339,39879.8583,41172.8473,41172.8473,34141.3982,34141.3982,37777.6196,35421.2682,35421.2682,34141.3982,34798.6287,100000
1,1,0.25,0.25,628.686164,628.686164,628.686164,39818.0972,48378.134,40613.7739,40613.7739,40613.7739,35492.1564,35492.1564,35492.1564,41798.3367,45212.6413,39818.0972,39057.5002,35492.1564,40802.5339,39879.8583,41172.8473,41172.8473,34141.3982,34141.3982,37777.6196,35421.2682,35421.2682,34141.3982,34169.9426,100000
1,2,0.5,1,2317.23786,7650.02087,9967.25873,39818.0972,48378.134,40613.7739,40613.7739,40613.7739,35492.1564,35492.1564,35492.1564,41798.3367,37562.6205,39818.0972,39057.5002,35492.1564,40802.5339,37562.6205,41172.8473,41172.8473,34141.3982,34141.3982,37777.6196,35421.2682,35421.2682,34141.3982,34169.9426,100000
1,4,1.06066017,1.56066017,1845.66146,14731.639,27864.4639,39818.0972,33646.495,40613.7739,40613.7739,40613.7739,35492.1564,33646.495,35492.1564,41798.3367,37562.6205,39818.0972,39057.5002,35492.1564,33646.495,37562.6205,41172.8473,41172.8473,34141.3982,34141.3982,33646.495,35421.2682,35421.2682,34141.3982,34169.9426,100000
1,3,1,1.29056942,2931.59422,8683.17331,20297.9408,39818.0972,33646.495,40613.7739,40613.7739,40613.7739,35492.1564,33646.495,35492.1564,41798.3367,37562.6205,39818.0972,39057.5002,35492.1564,33646.495,37562.6205,32489.674,32489.674,34141.3982,34141.3982,33646.495,32489.674,35421.2682,34141.3982,34169.9426,100000
1,2,0.353553391,0.5,1233.62474,1262.16914,2495.79388,39818.0972,33646.495,40613.7739,40613.7739,40613.7739,35492.1564,33646.495,35492.1564,41798.3367,37562.6205,39818.0972,39057.5002,35492.1564,33646.495,37562.6205,32489.674,32489.674,34141.3982,32907.7734,33646.495,32489.674,35421.2682,34141.3982,32907.7734,100000
1,4,1.11803399,1.64412281,3985.6982,10291.8784,30140.2575,39818.0972,33646.495,40613.7739,40613.7739,40613.7739,35492.1564,33646.495,31506.4582,31506.4582,37562.6205,31506.4582,31506.4582,35492.1564,33646.495,37562.6205,32489.674,32489.674,34141.3982,32907.7734,33646.495,32489.674,35421.2682,34141.3982,32907.7734,100000
1,4,0.901387819,1.10355339,1569.16931,5554.86751,13803.7274,39818.0972,33646.495,40613.7739,40613.7739,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,37562.6205,31506.4582,31506.4582,29937.2889,33646.495,37562.6205,32489.674,32489.674,34141.3982,29937.2889,29937.2889,32489.674,35421.2682,34141.3982,32907.7734,100000
1,3,1.03077641,1.10355339,3800.43784,6851.59125,14452.4669,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,33646.495,33762.1826,32489.674,32489.674,34141.3982,29937.2889,29937.2889,32489.674,35421.2682,34141.3982,32907.7734,100000
1,2,0.559016994,0.75,3022.92728,3138.61491,6161.5422,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,32489.674,34141.3982,29937.2889,29937.2889,32489.674,35421.2682,34141.3982,32907.7734,100000
1,4,0.790569415,1,1657.79831,4589.39253,11632.6111,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,29937.2889,32489.674,30831.8757,30831.8757,30831.8757,100000
1,4,1,1,2228.90586,3886.70417,10573.4217,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,29937.2889,28602.9698,28602.9698,28602.9698,28602.9698,100000
1,1,0.25,0.25,628.566125,628.566125,628.566125,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,29308.7228,28602.9698,28602.9698,28602.9698,28602.9698,100000
1,1,0.25,0.25,622.524142,622.524142,622.524142,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,34141.3982,29937.2889,28686.1987,28602.9698,28602.9698,28602.9698,28602.9698,100000
1,2,0.5,0.809016994,1166.18554,6704.61388,7870.79942,39818.0972,33646.495,40613.7739,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,30623.5677,30623.5677,32489.674,30831.8757,27436.7843,29937.2889,28686.1987,28602.9698,28602.9698,27436.7843,28602.9698,100000
1,4,1.41421356,1.66257038,3019.24424,13695.7292,33320.5489,26918.0447,33646.495,26918.0447,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,26918.0447,30623.5677,32489.674,30831.8757,27436.7843,26918.0447,28686.1987,28602.9698,28602.9698,27436.7843,28602.9698,100000
1,2,0.790569415,0.809016994,2151.99054,4380.8964,6532.88694,26918.0447,33646.495,26918.0447,33762.1826,40613.7739,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,26918.0447,30623.5677,32489.674,26450.9793,27436.7843,26918.0447,28686.1987,28602.9698,28602.9698,27436.7843,26450.9793,100000
1,4,1.11803399,1.5,1642.94706,15338.6762,28879.8093,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,29937.2889,31506.4582,33762.1826,31506.4582,31506.4582,29937.2889,26918.0447,30623.5677,32489.674,26450.9793,27436.7843,26918.0447,25275.0976,28602.9698,28602.9698,27436.7843,26450.9793,100000
1,4,0.901387819,1.25,3413.26024,7238.15392,19733.3827,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,26524.0287,31506.4582,31506.4582,29937.2889,26918.0447,26524.0287,32489.674,26450.9793,27436.7843,26918.0447,25275.0976,28602.9698,28602.9698,27436.7843,26450.9793,100000
1,4,0.790569415,1,1956.70086,4108.6914,10964.599,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,26524.0287,31506.4582,31506.4582,29937.2889,26918.0447,26524.0287,32489.674,24494.2784,27436.7843,26918.0447,25275.0976,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,3,0.75,0.75,1244.17222,2493.10328,6230.37879,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,31506.4582,31506.4582,29937.2889,26918.0447,24030.9254,32489.674,24494.2784,27436.7843,26918.0447,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,1,0.353553391,0.353553391,1248.63977,1248.63977,1248.63977,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,31506.4582,31506.4582,29937.2889,26918.0447,24030.9254,32489.674,24494.2784,27436.7843,25669.4049,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,1,0.559016994,0.559016994,3114.77166,3114.77166,3114.77166,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,31506.4582,31506.4582,29937.2889,26918.0447,24030.9254,32489.674,24494.2784,24322.0126,25669.4049,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,3,1.11803399,1.20710678,5961.30497,7530.47427,21022.2535,26918.0447,33646.495,25275.0976,25275.0976,25275.0976,35492.1564,33646.495,26524.0287,26524.0287,24030.9254,23975.984,23975.984,23975.984,26918.0447,24030.9254,32489.674,24494.2784,24322.0126,25669.4049,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,4,1.03077641,1.10355339,2486.78329,4129.73035,13233.3186,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,23975.984,22788.3144,24030.9254,32489.674,24494.2784,24322.0126,22788.3144,24030.9254,28602.9698,24494.2784,24494.2784,24494.2784,100000
1,2,0.5,0.5,1243.85008,1243.85008,2487.70015,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,23975.984,22788.3144,24030.9254,32489.674,24494.2784,24322.0126,22788.3144,24030.9254,28602.9698,24494.2784,23250.4284,23250.4284,100000
1,3,0.707106781,0.853553391,1861.69657,2933.28085,7382.22959,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,21388.7318,22788.3144,24030.9254,28602.9698,24494.2784,23250.4284,21388.7318,100000
1,3,0.75,0.75,990.786544,4096.33319,7939.60284,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,35492.1564,33646.495,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,21388.7318,22788.3144,24030.9254,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,2,1.25,1.31066017,11732.5146,13578.1761,25310.6907,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,21913.9804,21913.9804,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,21388.7318,22788.3144,24030.9254,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,3,0.559016994,0.75,1075.70282,3717.89644,7268.88464,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,21913.9804,21913.9804,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,32489.674,24494.2784,20313.029,20313.029,20313.029,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,1,1.03077641,1.03077641,10573.4217,10573.4217,10573.4217,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,21913.9804,21913.9804,26524.0287,22788.3144,24030.9254,23975.984,23975.984,21388.7318,22788.3144,24030.9254,21916.2523,24494.2784,20313.029,20313.029,20313.029,28602.9698,20397.9453,20397.9453,20397.9453,100000
1,4,1.25,1.41257038,2860.34083,6956.67402,20631.7704,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,17537.6044,23975.984,21388.7318,22788.3144,24030.9254,21916.2523,17537.6044,20313.029,20313.029,20313.029,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,4,0.790569415,1,1181.73311,3957.15767,13053.2061,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,17537.6044,23975.984,21388.7318,22788.3144,24030.9254,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,4,1.11803399,1.30901699,1712.65668,8151.03623,22390.8436,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,24030.9254,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,1,0.5,0.5,2487.57626,2487.57626,2487.57626,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,26524.0287,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,21543.3492,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
1,1,0.901387819,0.901387819,8088.01559,8088.01559,8088.01559,26918.0447,33646.495,25275.0976,22788.3144,25275.0976,17537.6044,21913.9804,18436.0131,22788.3144,24030.9254,15824.9477,15824.9477,15824.9477,15824.9477,21543.3492,21916.2523,16355.8713,16355.8713,16355.8713,16355.8713,28602.9698,20397.9453,20397.9453,17537.6044,100000
