Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Optimal sum energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10
1,1,0.1674478818,0.1674478818,17.54808079,17.54808079,17.54808079,12.20703125,143263.1524,143385.6808,143508.2754,143263.1524,143123.2299,143123.2299,143263.1353,143403.1924,143736.3297,200000
1,2,1.191961616,1.205224298,52.4132922,192.3186978,244.73199,292.96875,143263.1524,143385.6808,143508.2754,143263.1524,143123.2299,143070.8166,143070.8166,143403.1924,143736.3297,200000
1,1,0.1674478818,0.1674478818,17.54593869,17.54593869,17.54593869,12.20703125,143263.1524,143385.6808,143508.2754,143263.1524,143123.2299,143070.8166,143070.8166,143403.1924,143718.7838,200000
1,1,0.1674478818,0.1674478818,17.54379685,17.54379685,17.54379685,12.20703125,143263.1524,143385.6808,143508.2754,143263.1524,143123.2299,143070.8166,143070.8166,143403.1924,143701.24,200000
1,1,0.060130074,0.060130074,17.50313486,17.50313486,17.50313486,12.20703125,143263.1524,143368.1776,143508.2754,143263.1524,143123.2299,143070.8166,143070.8166,143403.1924,143701.24,200000
1,1,0.8379049459,0.8379049459,122.6267002,122.6267002,122.6267002,122.0703125,143263.1524,143368.1776,143385.6487,143263.1524,143123.2299,143070.8166,143070.8166,143403.1924,143701.24,200000
1,2,0.8719440632,0.8868434135,69.85879717,122.2720894,192.1308865,146.484375,143263.1524,143368.1776,143385.6487,143263.1524,143000.9578,143070.8166,143000.9578,143403.1924,143701.24,200000
1,2,0.4769069878,0.4774369521,17.48817778,455.5757528,473.0639306,48.828125,143263.1524,143368.1776,143385.6487,143245.6642,143000.9578,143070.8166,143000.9578,143403.1924,143245.6642,200000
1,2,0.8379049459,0.8422247999,52.50939283,70.05315204,122.5625449,122.0703125,143263.1524,143368.1776,143333.1393,143245.6642,143000.9578,143070.8166,143000.9578,143333.1393,143245.6642,200000
1,1,0.060130074,0.060130074,17.50099824,17.50099824,17.50099824,12.20703125,143263.1524,143350.6766,143333.1393,143245.6642,143000.9578,143070.8166,143000.9578,143333.1393,143245.6642,200000
1,1,0.060130074,0.060130074,17.49886189,17.49886189,17.49886189,12.20703125,143263.1524,143333.1778,143333.1393,143245.6642,143000.9578,143070.8166,143000.9578,143333.1393,143245.6642,200000
1,2,0.815818586,0.8191942223,52.46453335,69.95271113,122.4172445,122.0703125,143193.1997,143333.1778,143333.1393,143193.1997,143000.9578,143070.8166,143000.9578,143333.1393,143245.6642,200000
1,2,0.4202910085,0.4232085871,34.99344221,35.03191429,70.0253565,48.828125,143193.1997,143298.1458,143333.1393,143193.1997,143000.9578,143070.8166,143000.9578,143298.1458,143245.6642,200000
1,1,0.1674478818,0.1674478818,17.486043,17.486043,17.486043,12.20703125,143193.1997,143298.1458,143333.1393,143193.1997,143000.9578,143070.8166,143000.9578,143298.1458,143228.1782,200000
1,2,0.815818586,0.8191942223,69.91855454,69.91855454,139.8371091,122.0703125,143123.2811,143298.1458,143333.1393,143123.2811,143000.9578,143070.8166,143000.9578,143298.1458,143228.1782,200000
1,2,1.191961616,1.315137364,157.1822936,384.5115244,541.6938181,292.96875,143123.2811,143298.1458,143333.1393,143123.2811,143000.9578,142913.6343,143000.9578,142913.6343,143228.1782,200000
1,2,0.815818586,0.8191942223,69.88441462,69.88441462,139.7688292,122.0703125,143053.3967,143298.1458,143333.1393,143053.3967,143000.9578,142913.6343,143000.9578,142913.6343,143228.1782,200000
1,2,0.3686789599,0.3822662569,17.45617161,314.6441996,332.1003712,48.828125,143053.3967,142983.5016,143333.1393,143053.3967,142983.5016,142913.6343,143000.9578,142913.6343,143228.1782,200000
1,1,0.060130074,0.060130074,17.45404073,17.45404073,17.45404073,12.20703125,143053.3967,142966.0476,143333.1393,143053.3967,142983.5016,142913.6343,143000.9578,142913.6343,143228.1782,200000
1,1,0.8379049459,0.8379049459,122.4770477,122.4770477,122.4770477,122.0703125,143053.3967,142966.0476,143210.6622,143053.3967,142983.5016,142913.6343,143000.9578,142913.6343,143228.1782,200000
1,2,1.191961616,1.205224298,87.22756001,174.5510565,261.7786165,292.96875,143053.3967,142966.0476,143210.6622,143053.3967,142983.5016,142826.4068,142826.4068,142913.6343,143228.1782,200000
1,2,1.191961616,1.533174279,139.4789128,366.4688748,505.9477877,292.96875,142686.9278,142966.0476,143210.6622,143053.3967,142983.5016,142686.9278,142826.4068,142913.6343,143228.1782,200000
1,2,0.4769069878,0.4774369521,17.46257284,192.2440323,209.7066052,48.828125,142686.9278,142966.0476,143210.6622,143035.9341,142983.5016,142686.9278,142826.4068,142913.6343,143035.9341,200000
1,1,0.1674478818,0.1674478818,17.46044118,17.46044118,17.46044118,12.20703125,142686.9278,142966.0476,143210.6622,143035.9341,142983.5016,142686.9278,142826.4068,142913.6343,143018.4737,200000
1,2,0.3686789599,0.3822662569,17.45404073,34.90808146,52.36212218,48.828125,142686.9278,142948.5936,143210.6622,143035.9341,142948.5936,142686.9278,142826.4068,142913.6343,143018.4737,200000
1,1,0.8379049459,0.8379049459,122.372392,122.372392,122.372392,122.0703125,142686.9278,142948.5936,143088.2898,143035.9341,142948.5936,142686.9278,142826.4068,142913.6343,143018.4737,200000
1,1,0.060130074,0.060130074,17.44977949,17.44977949,17.44977949,12.20703125,142686.9278,142931.1438,143088.2898,143035.9341,142948.5936,142686.9278,142826.4068,142913.6343,143018.4737,200000
1,2,0.3686789599,0.3822662569,17.44977949,34.89955897,52.34933846,48.828125,142686.9278,142913.694,143088.2898,143035.9341,142913.694,142686.9278,142826.4068,142913.6343,143018.4737,200000
1,2,0.4202910085,0.4232085871,34.891024,34.95070843,69.84173244,48.828125,142686.9278,142878.7433,143088.2898,143035.9341,142913.694,142686.9278,142826.4068,142878.7433,143018.4737,200000
1,2,0.3686789599,0.4926956802,34.89103857,139.6707421,174.5617806,48.828125,142686.9278,142878.7433,143088.2898,143035.9341,142878.803,142686.9278,142826.4068,142878.7433,142878.803,200000
1,2,1.191961616,1.205224298,52.25351362,191.7324265,243.9859401,292.96875,142686.9278,142878.7433,143088.2898,143035.9341,142878.803,142634.6743,142634.6743,142878.7433,142878.803,200000
1,1,0.1674478818,0.1674478818,17.44126013,17.44126013,17.44126013,12.20703125,142686.9278,142878.7433,143088.2898,143035.9341,142878.803,142634.6743,142634.6743,142878.7433,142861.3617,200000
1,1,0.4769069878,0.4769069878,52.38132354,52.38132354,52.38132354,48.828125,142686.9278,142878.7433,143088.2898,142983.5528,142878.803,142634.6743,142634.6743,142878.7433,142861.3617,200000
1,1,0.1674478818,0.1674478818,17.43913107,17.43913107,17.43913107,12.20703125,142686.9278,142878.7433,143088.2898,142983.5528,142878.803,142634.6743,142634.6743,142878.7433,142843.9226,200000
1,2,0.8719440632,0.8868434135,52.23437781,296.3630101,348.5973879,146.484375,142686.9278,142878.7433,143088.2898,142983.5528,142582.44,142634.6743,142582.44,142878.7433,142843.9226,200000
1,2,1.191961616,1.653717157,139.2916742,592.9071875,732.1988616,292.96875,142686.9278,142878.7433,142495.3827,142983.5528,142582.44,142495.3827,142582.44,142878.7433,142843.9226,200000
1,2,0.3686789599,0.563944452,17.405083,313.7084233,331.1135063,48.828125,142686.9278,142878.7433,142495.3827,142983.5528,142565.0349,142495.3827,142582.44,142565.0349,142843.9226,200000
1,1,0.4769069878,0.4769069878,52.36214093,52.36214093,52.36214093,48.828125,142686.9278,142878.7433,142495.3827,142931.1907,142565.0349,142495.3827,142582.44,142565.0349,142843.9226,200000
1,2,0.8379049459,0.8422247999,52.18336767,121.835581,174.0189487,122.0703125,142686.9278,142878.7433,142443.1993,142931.1907,142565.0349,142495.3827,142582.44,142443.1993,142843.9226,200000
1,2,0.3686789599,0.3822662569,17.40295836,331.1113816,348.51434,48.828125,142686.9278,142547.6319,142443.1993,142931.1907,142547.6319,142495.3827,142582.44,142443.1993,142843.9226,200000
1,1,0.060130074,0.060130074,17.40083397,17.40083397,17.40083397,12.20703125,142686.9278,142530.2311,142443.1993,142931.1907,142547.6319,142495.3827,142582.44,142443.1993,142843.9226,200000
1,1,0.060130074,0.060130074,17.39870985,17.39870985,17.39870985,12.20703125,142686.9278,142512.8324,142443.1993,142931.1907,142547.6319,142495.3827,142582.44,142443.1993,142843.9226,200000
1,2,0.815818586,0.8191942223,34.83567574,279.0985132,313.934189,122.0703125,142652.0922,142512.8324,142443.1993,142652.0922,142547.6319,142495.3827,142582.44,142443.1993,142843.9226,200000
1,1,0.060130074,0.060130074,17.39658598,17.39658598,17.39658598,12.20703125,142652.0922,142495.4358,142443.1993,142652.0922,142547.6319,142495.3827,142582.44,142443.1993,142843.9226,200000
1,2,1.191961616,1.205224298,86.97227945,174.0295758,261.0018553,292.96875,142652.0922,142495.4358,142443.1993,142652.0922,142547.6319,142408.4104,142408.4104,142443.1993,142843.9226,200000
1,2,0.4769069878,0.4774369521,17.41358547,209.2439887,226.6575742,48.828125,142652.0922,142495.4358,142443.1993,142634.6786,142547.6319,142408.4104,142408.4104,142443.1993,142634.6786,200000
1,2,0.4769069878,0.4774369521,34.82291958,34.82291958,69.64583915,48.828125,142652.0922,142495.4358,142443.1993,142599.8557,142547.6319,142408.4104,142408.4104,142443.1993,142599.8557,200000
1,2,0.3686789599,0.4926956802,34.80166795,87.02541994,121.8270879,48.828125,142652.0922,142495.4358,142443.1993,142599.8557,142512.8302,142408.4104,142408.4104,142443.1993,142512.8302,200000
1,2,1.191961616,1.533174279,121.6868741,365.3686656,487.0555397,292.96875,142286.7235,142495.4358,142443.1993,142599.8557,142512.8302,142286.7235,142408.4104,142443.1993,142512.8302,200000
1,2,0.4202910085,0.5123324034,17.38808585,87.01904056,104.4071264,48.828125,142286.7235,142495.4358,142443.1993,142599.8557,142425.8112,142286.7235,142408.4104,142425.8112,142512.8302,200000
1,2,0.3686789599,0.3822662569,17.38596328,87.01054198,104.3965053,48.828125,142286.7235,142408.4252,142443.1993,142599.8557,142408.4252,142286.7235,142408.4104,142425.8112,142512.8302,200000
1,1,0.060130074,0.060130074,17.38384097,17.38384097,17.38384097,12.20703125,142286.7235,142391.0414,142443.1993,142599.8557,142408.4252,142286.7235,142408.4104,142425.8112,142512.8302,200000
1,2,0.815818586,0.8191942223,34.73796961,347.8701301,382.6080997,122.0703125,142251.9855,142391.0414,142443.1993,142251.9855,142408.4252,142286.7235,142408.4104,142425.8112,142512.8302,200000
1,1,0.060130074,0.060130074,17.38171892,17.38171892,17.38171892,12.20703125,142251.9855,142373.6597,142443.1993,142251.9855,142408.4252,142286.7235,142408.4104,142425.8112,142512.8302,200000
1,2,0.3686789599,0.4926956802,34.76768194,139.1726858,173.9403677,48.828125,142251.9855,142373.6597,142443.1993,142251.9855,142373.6576,142286.7235,142408.4104,142425.8112,142373.6576,200000
1,1,0.060130074,0.060130074,17.37959713,17.37959713,17.37959713,12.20703125,142251.9855,142356.2801,142443.1993,142251.9855,142373.6576,142286.7235,142408.4104,142425.8112,142373.6576,200000
1,2,0.815818586,0.8191942223,69.45897731,69.45897731,138.9179546,122.0703125,142182.5266,142356.2801,142443.1993,142182.5266,142373.6576,142286.7235,142408.4104,142425.8112,142373.6576,200000
1,2,0.3686789599,0.563944452,17.37959687,69.5332421,86.91283897,48.828125,142182.5266,142356.2801,142443.1993,142182.5266,142356.278,142286.7235,142408.4104,142356.278,142373.6576,200000
1,1,0.060130074,0.060130074,17.3774756,17.3774756,17.3774756,12.20703125,142182.5266,142338.9026,142443.1993,142182.5266,142356.278,142286.7235,142408.4104,142356.278,142373.6576,200000
1,2,0.815818586,0.8191942223,69.4250618,69.4250618,138.8501236,122.0703125,142113.1015,142338.9026,142443.1993,142113.1015,142356.278,142286.7235,142408.4104,142356.278,142373.6576,200000
1,1,0.060130074,0.060130074,17.37535432,17.37535432,17.37535432,12.20703125,142113.1015,142321.5273,142443.1993,142113.1015,142356.278,142286.7235,142408.4104,142356.278,142373.6576,200000
1,1,0.1674478818,0.1674478818,17.37959687,17.37959687,17.37959687,12.20703125,142113.1015,142321.5273,142443.1993,142113.1015,142356.278,142286.7235,142408.4104,142356.278,142356.278,200000
1,2,0.4202910085,0.5123324034,34.75495067,34.75495067,69.50990135,48.828125,142113.1015,142321.5273,142443.1993,142113.1015,142321.523,142286.7235,142408.4104,142321.523,142356.278,200000
1,2,0.4769069878,0.4774369521,17.34779071,260.5242574,277.8720481,48.828125,142113.1015,142321.5273,142443.1993,142095.7537,142321.523,142286.7235,142408.4104,142321.523,142095.7537,200000
1,1,0.060130074,0.060130074,17.37323331,17.37323331,17.37323331,12.20703125,142113.1015,142304.154,142443.1993,142095.7537,142321.523,142286.7235,142408.4104,142321.523,142095.7537,200000
1,2,0.3686789599,0.3822662569,17.37747482,34.74646558,52.1239404,48.828125,142113.1015,142286.7765,142443.1993,142095.7537,142286.7765,142286.7235,142408.4104,142321.523,142095.7537,200000
1,1,0.8379049459,0.8379049459,121.716601,121.716601,121.716601,122.0703125,142113.1015,142286.7765,142321.4827,142095.7537,142286.7765,142286.7235,142408.4104,142321.523,142095.7537,200000
1,2,0.815818586,0.8191942223,52.04337213,69.39116284,121.434535,122.0703125,142043.7103,142286.7765,142321.4827,142043.7103,142286.7765,142286.7235,142408.4104,142321.523,142095.7537,200000
1,1,0.060130074,0.060130074,17.36899128,17.36899128,17.36899128,12.20703125,142043.7103,142269.4076,142321.4827,142043.7103,142286.7765,142286.7235,142408.4104,142321.523,142095.7537,200000
1,2,0.8379049459,0.8422247999,69.49291147,69.5332338,139.0261453,122.0703125,142043.7103,142269.4076,142251.9898,142043.7103,142286.7765,142286.7235,142408.4104,142251.9898,142095.7537,200000
1,2,0.4769069878,0.4774369521,17.33932011,69.38269224,86.72201235,48.828125,142043.7103,142269.4076,142251.9898,142026.371,142286.7765,142286.7235,142408.4104,142251.9898,142026.371,200000
1,2,0.4202910085,0.5123324034,17.36474485,52.15151307,69.51625792,48.828125,142043.7103,142269.4076,142251.9898,142026.371,142234.625,142286.7235,142408.4104,142234.625,142026.371,200000
1,1,0.060130074,0.060130074,17.36687104,17.36687104,17.36687104,12.20703125,142043.7103,142252.0407,142251.9898,142026.371,142234.625,142286.7235,142408.4104,142234.625,142026.371,200000
1,1,0.8719440632,0.8719440632,139.0707133,139.0707133,139.0707133,146.484375,142043.7103,142252.0407,142251.9898,142026.371,142234.625,142286.7235,142269.3397,142234.625,142026.371,200000
1,2,0.8719440632,0.8868434135,52.11968153,86.83431376,138.9539953,146.484375,142043.7103,142252.0407,142251.9898,142026.371,142182.5054,142286.7235,142182.5054,142234.625,142026.371,200000
1,1,0.060130074,0.060130074,17.36475106,17.36475106,17.36475106,12.20703125,142043.7103,142234.6759,142251.9898,142026.371,142182.5054,142286.7235,142182.5054,142234.625,142026.371,200000
1,2,0.4202910085,0.4232085871,34.72525025,34.77614995,69.5014002,48.828125,142043.7103,142199.8998,142251.9898,142026.371,142182.5054,142286.7235,142182.5054,142199.8998,142026.371,200000
1,1,0.1674478818,0.1674478818,17.33720349,17.33720349,17.33720349,12.20703125,142043.7103,142199.8998,142251.9898,142026.371,142182.5054,142286.7235,142182.5054,142199.8998,142009.0338,200000
1,2,0.4202910085,0.4232085871,34.71677241,34.71677241,69.43354482,48.828125,142043.7103,142165.183,142251.9898,142026.371,142182.5054,142286.7235,142182.5054,142165.183,142009.0338,200000
1,2,0.4202910085,0.5123324034,17.35414832,34.67648945,52.03063776,48.828125,142043.7103,142165.183,142251.9898,142026.371,142147.8289,142286.7235,142182.5054,142147.8289,142009.0338,200000
1,2,0.815818586,0.8191942223,52.01796033,69.35728044,121.3752408,122.0703125,141974.3531,142165.183,142251.9898,141974.3531,142147.8289,142286.7235,142182.5054,142147.8289,142009.0338,200000
1,2,0.8379049459,0.8390509103,17.38170157,104.1884691,121.5701706,122.0703125,141974.3531,142147.8013,142147.8013,141974.3531,142147.8289,142286.7235,142182.5054,142147.8289,142009.0338,200000
1,2,0.8719440632,0.8868434135,52.10482486,86.7813143,138.8861392,146.484375,141974.3531,142147.8013,142147.8013,141974.3531,142095.724,142286.7235,142095.724,142147.8289,142009.0338,200000
1,2,0.8379049459,0.8422247999,69.40810611,69.43565936,138.8437655,122.0703125,141974.3531,142147.8013,142078.3932,141974.3531,142095.724,142286.7235,142095.724,142078.3932,142009.0338,200000
1,2,0.815818586,0.8191942223,69.32341458,69.32341458,138.6468292,122.0703125,141905.0296,142147.8013,142078.3932,141905.0296,142095.724,142286.7235,142095.724,142078.3932,142009.0338,200000
1,1,0.060130074,0.060130074,17.35202653,17.35202653,17.35202653,12.20703125,141905.0296,142130.4493,142078.3932,141905.0296,142095.724,142286.7235,142095.724,142078.3932,142009.0338,200000
1,2,0.8719440632,0.8868434135,69.38267775,69.38267775,138.7653555,146.484375,141905.0296,142130.4493,142078.3932,141905.0296,142026.3414,142286.7235,142026.3414,142078.3932,142009.0338,200000
1,2,0.4769069878,0.4774369521,17.32239131,121.3265627,138.648954,48.828125,141905.0296,142130.4493,142078.3932,141887.7072,142026.3414,142286.7235,142026.3414,142078.3932,141887.7072,200000
1,1,0.1674478818,0.1674478818,17.32027676,17.32027676,17.32027676,12.20703125,141905.0296,142130.4493,142078.3932,141887.7072,142026.3414,142286.7235,142026.3414,142078.3932,141870.387,200000
1,1,0.1674478818,0.1674478818,17.31816247,17.31816247,17.31816247,12.20703125,141905.0296,142130.4493,142078.3932,141887.7072,142026.3414,142286.7235,142026.3414,142078.3932,141853.0688,200000
1,2,0.8719440632,0.8868434135,69.34879949,69.34879949,138.697599,146.484375,141905.0296,142130.4493,142078.3932,141887.7072,141956.9926,142286.7235,141956.9926,142078.3932,141853.0688,200000
1,2,0.4769069878,0.4774369521,17.32239106,51.96083029,69.28322135,48.828125,141905.0296,142130.4493,142078.3932,141835.7464,141956.9926,142286.7235,141956.9926,142078.3932,141835.7464,200000
1,2,0.4202910085,0.4232085871,34.68710772,86.7431873,121.430295,48.828125,141905.0296,142043.7061,142078.3932,141835.7464,141956.9926,142286.7235,141956.9926,142043.7061,141835.7464,200000
1,1,1.191961616,1.191961616,243.1657872,243.1657872,243.1657872,292.96875,141905.0296,142043.7061,142078.3932,141835.7464,141956.9926,142043.5577,141956.9926,142043.7061,141835.7464,200000
1,1,0.060130074,0.060130074,17.33931959,17.33931959,17.33931959,12.20703125,141905.0296,142026.3668,142078.3932,141835.7464,141956.9926,142043.5577,141956.9926,142043.7061,141835.7464,200000
1,1,0.1674478818,0.1674478818,17.31393389,17.31393389,17.31393389,12.20703125,141905.0296,142026.3668,142078.3932,141835.7464,141956.9926,142043.5577,141956.9926,142043.7061,141818.4325,200000
1,1,0.1674478818,0.1674478818,17.31182037,17.31182037,17.31182037,12.20703125,141905.0296,142026.3668,142078.3932,141835.7464,141956.9926,142043.5577,141956.9926,142043.7061,141801.1207,200000
1,2,0.8719440632,0.9824654905,69.31493777,156.0284728,225.3434106,146.484375,141905.0296,142026.3668,142078.3932,141835.7464,141956.9926,142043.5577,141887.6776,141887.6776,141801.1207,200000
1,2,0.3686789599,0.3822662569,17.32873444,86.70294988,104.0316843,48.828125,141905.0296,141939.6638,142078.3932,141835.7464,141939.6638,142043.5577,141887.6776,141887.6776,141801.1207,200000
1,1,0.1674478818,0.1674478818,17.30970711,17.30970711,17.30970711,12.20703125,141905.0296,141939.6638,142078.3932,141835.7464,141939.6638,142043.5577,141887.6776,141887.6776,141783.811,200000
1,2,0.4202910085,0.5123324034,17.32027315,69.30647648,86.62674962,48.828125,141905.0296,141939.6638,142078.3932,141835.7464,141870.3573,142043.5577,141887.6776,141870.3573,141783.811,200000
1,2,0.3686789599,0.3822662569,17.31815886,86.62463533,103.9427942,48.828125,141905.0296,141853.0392,142078.3932,141835.7464,141853.0392,142043.5577,141887.6776,141870.3573,141783.811,200000
1,1,0.4769069878,0.4769069878,51.94180167,51.94180167,51.94180167,48.828125,141905.0296,141853.0392,142078.3932,141783.8046,141853.0392,142043.5577,141887.6776,141870.3573,141783.811,200000
1,1,0.1674478818,0.1674478818,17.30759411,17.30759411,17.30759411,12.20703125,141905.0296,141853.0392,142078.3932,141783.8046,141853.0392,142043.5577,141887.6776,141870.3573,141766.5034,200000
1,2,1.191961616,1.653717157,208.0716177,242.9071033,450.978721,292.96875,141905.0296,141853.0392,141835.4861,141783.8046,141853.0392,141835.4861,141887.6776,141870.3573,141766.5034,200000
1,2,0.8719440632,0.8868434135,51.96293373,86.60136574,138.5642995,146.484375,141905.0296,141853.0392,141835.4861,141783.8046,141801.0763,141835.4861,141801.0763,141870.3573,141766.5034,200000
1,1,0.815818586,0.815818586,121.2567392,121.2567392,121.2567392,122.0703125,141783.7729,141853.0392,141835.4861,141783.8046,141801.0763,141835.4861,141801.0763,141870.3573,141766.5034,200000
1,2,0.4769069878,0.4774369521,17.31393286,34.61518667,51.92911953,48.828125,141783.7729,141853.0392,141835.4861,141749.1894,141801.0763,141835.4861,141801.0763,141870.3573,141749.1894,200000
1,2,0.8379049459,0.8422247999,51.94170634,86.81295594,138.7546623,122.0703125,141783.7729,141853.0392,141783.5444,141749.1894,141801.0763,141835.4861,141801.0763,141783.5444,141749.1894,200000
1,2,0.3686789599,0.3822662569,17.30970169,69.27263542,86.58233712,48.828125,141783.7729,141783.7666,141783.5444,141749.1894,141783.7666,141835.4861,141801.0763,141783.5444,141749.1894,200000
1,1,0.060130074,0.060130074,17.30758869,17.30758869,17.30758869,12.20703125,141783.7729,141766.459,141783.5444,141749.1894,141783.7666,141835.4861,141801.0763,141783.5444,141749.1894,200000
1,2,0.4769069878,0.4774369521,34.6067357,34.6067357,69.2134714,48.828125,141783.7729,141766.459,141783.5444,141714.5827,141783.7666,141835.4861,141801.0763,141783.5444,141714.5827,200000
1,1,0.1674478818,0.1674478818,17.2991434,17.2991434,17.2991434,12.20703125,141783.7729,141766.459,141783.5444,141714.5827,141783.7666,141835.4861,141801.0763,141783.5444,141697.2835,200000
1,2,0.4202910085,0.4232085871,17.52969611,34.61512314,52.14481925,48.828125,141783.7729,141748.9293,141783.5444,141714.5827,141783.7666,141835.4861,141801.0763,141748.9293,141697.2835,200000
1,2,0.815818586,1.036719497,103.8391929,103.8455368,207.6847297,122.0703125,141679.9274,141748.9293,141783.5444,141714.5827,141679.9274,141835.4861,141801.0763,141748.9293,141697.2835,200000
1,1,0.1674478818,0.1674478818,17.29703168,17.29703168,17.29703168,12.20703125,141679.9274,141748.9293,141783.5444,141714.5827,141679.9274,141835.4861,141801.0763,141748.9293,141679.9865,200000
1,2,0.8379049459,0.8422247999,51.92268471,86.53780786,138.4604926,122.0703125,141679.9274,141748.9293,141697.0066,141714.5827,141679.9274,141835.4861,141801.0763,141697.0066,141679.9865,200000
1,2,0.3686789599,0.3822662569,17.29491301,86.29682109,103.5917341,48.828125,141679.9274,141662.6324,141697.0066,141714.5827,141662.6324,141835.4861,141801.0763,141697.0066,141679.9865,200000
1,2,0.815818586,0.8191942223,51.88473902,86.54006936,138.4248084,122.0703125,141628.0426,141662.6324,141697.0066,141628.0426,141662.6324,141835.4861,141801.0763,141697.0066,141679.9865,200000
1,1,0.8719440632,0.8719440632,138.4776135,138.4776135,138.4776135,146.484375,141628.0426,141662.6324,141697.0066,141628.0426,141662.6324,141835.4861,141662.5986,141697.0066,141679.9865,200000
1,2,0.8719440632,0.8868434135,69.17119074,69.20499669,138.3761874,146.484375,141628.0426,141662.6324,141697.0066,141628.0426,141593.4275,141835.4861,141593.4275,141697.0066,141679.9865,200000
1,1,0.1674478818,0.1674478818,17.29492023,17.29492023,17.29492023,12.20703125,141628.0426,141662.6324,141697.0066,141628.0426,141593.4275,141835.4861,141593.4275,141697.0066,141662.6916,200000
1,2,0.8719440632,0.9824654905,69.13741575,172.7165488,241.8539646,146.484375,141628.0426,141662.6324,141697.0066,141628.0426,141593.4275,141835.4861,141524.29,141524.29,141662.6916,200000
1,2,0.4769069878,0.4774369521,34.57715884,69.2261329,103.8032917,48.828125,141628.0426,141662.6324,141697.0066,141593.4655,141593.4275,141835.4861,141524.29,141524.29,141593.4655,200000
1,2,0.4769069878,0.4774369521,34.56871715,34.56871715,69.13743431,48.828125,141628.0426,141662.6324,141697.0066,141558.8967,141593.4275,141835.4861,141524.29,141524.29,141558.8967,200000
1,1,0.1674478818,0.1674478818,17.28013876,17.28013876,17.28013876,12.20703125,141628.0426,141662.6324,141697.0066,141558.8967,141593.4275,141835.4861,141524.29,141524.29,141541.6166,200000
1,2,0.815818586,0.8179068637,17.30546177,103.7314765,121.0369383,122.0703125,141524.3111,141662.6324,141697.0066,141558.8967,141593.4275,141835.4861,141524.29,141524.29,141524.3111,200000
1,1,0.060130074,0.060130074,17.29280181,17.29280181,17.29280181,12.20703125,141524.3111,141645.3396,141697.0066,141558.8967,141593.4275,141835.4861,141524.29,141524.29,141524.3111,200000
1,2,0.4202910085,0.5123324034,17.27591431,86.41333006,103.6892444,48.828125,141524.3111,141645.3396,141697.0066,141558.8967,141507.0141,141835.4861,141524.29,141507.0141,141524.3111,200000
1,2,0.8719440632,1.52524185,51.82774293,363.0238059,414.8515489,146.484375,141524.3111,141645.3396,141697.0066,141558.8967,141507.0141,141472.4623,141472.4623,141507.0141,141524.3111,200000
1,2,0.8379049459,0.8390509103,52.11504906,103.7819872,155.8970363,122.0703125,141524.3111,141593.2246,141593.2246,141558.8967,141507.0141,141472.4623,141472.4623,141507.0141,141524.3111,200000
1,2,0.4202910085,0.4232085871,34.54761087,120.7580868,155.3056976,48.828125,141524.3111,141472.4665,141593.2246,141558.8967,141507.0141,141472.4623,141472.4623,141472.4665,141524.3111,200000
1,2,0.3686789599,0.4926956802,34.54761087,51.84463507,86.39224594,48.828125,141524.3111,141472.4665,141593.2246,141558.8967,141472.4665,141472.4623,141472.4623,141472.4665,141472.4665,200000
1,2,0.3686789599,0.3822662569,34.53917639,34.53917639,69.07835279,48.828125,141524.3111,141437.9273,141593.2246,141558.8967,141437.9273,141472.4623,141472.4623,141472.4665,141472.4665,200000
1,1,0.4769069878,0.4769069878,51.84041629,51.84041629,51.84041629,48.828125,141524.3111,141437.9273,141593.2246,141507.0563,141437.9273,141472.4623,141472.4623,141472.4665,141472.4665,200000
1,2,1.191961616,1.205224298,155.4262891,155.4262891,310.8525783,292.96875,141524.3111,141437.9273,141593.2246,141507.0563,141437.9273,141317.036,141317.036,141472.4665,141472.4665,200000
1,2,0.815818586,0.8191942223,51.8488518,69.10366755,120.9525193,122.0703125,141455.2075,141437.9273,141593.2246,141455.2075,141437.9273,141317.036,141317.036,141472.4665,141472.4665,200000
1,2,0.8719440632,0.8868434135,51.75184424,172.6431747,224.395019,146.484375,141455.2075,141437.9273,141593.2246,141455.2075,141265.2842,141317.036,141265.2842,141472.4665,141472.4665,200000
1,1,0.060130074,0.060130074,17.26537199,17.26537199,17.26537199,12.20703125,141455.2075,141420.662,141593.2246,141455.2075,141265.2842,141317.036,141265.2842,141472.4665,141472.4665,200000
1,2,0.8719440632,0.9824654905,68.97718953,276.1595407,345.1367302,146.484375,141455.2075,141420.662,141593.2246,141455.2075,141265.2842,141317.036,141196.307,141196.307,141472.4665,200000
1,2,0.815818586,0.8191942223,69.06992553,69.06992553,138.1398511,122.0703125,141386.1376,141420.662,141593.2246,141386.1376,141265.2842,141317.036,141196.307,141196.307,141472.4665,200000
1,2,1.191961616,1.653717157,155.2555327,431.4441264,586.6996591,292.96875,141386.1376,141420.662,141161.7805,141386.1376,141265.2842,141161.7805,141196.307,141196.307,141472.4665,200000
1,1,0.060130074,0.060130074,17.2632644,17.2632644,17.2632644,12.20703125,141386.1376,141403.3987,141161.7805,141386.1376,141265.2842,141161.7805,141196.307,141196.307,141472.4665,200000
