Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Optimal sum energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10,Node energy 11,Node energy 12,Node energy 13,Node energy 14,Node energy 15,Node energy 16,Node energy 17,Node energy 18,Node energy 19,Node energy 20,Node energy 21,Node energy 22,Node energy 23,Node energy 24,Node energy 25,Node energy 26,Node energy 27,Node energy 28,Node energy 29,Node energy 30,Node energy 31,Node energy 32,Node energy 33,Node energy 34,Node energy 35,Node energy 36,Node energy 37,Node energy 38,Node energy 39,Node energy 40,Node energy 41,Node energy 42,Node energy 43,Node energy 44,Node energy 45,Node energy 46,Node energy 47,Node energy 48,Node energy 49,Node energy 50,Node energy 51,Node energy 52,Node energy 53,Node energy 54,Node energy 55,Node energy 56,Node energy 57,Node energy 58,Node energy 59,Node energy 60,Node energy 61,Node energy 62,Node energy 63,Node energy 64,Node energy 65,Node energy 66,Node energy 67,Node energy 68,Node energy 69,Node energy 70,Node energy 71,Node energy 72,Node energy 73,Node energy 74,Node energy 75,Node energy 76,Node energy 77,Node energy 78,Node energy 79,Node energy 80,Node energy 81,Node energy 82,Node energy 83,Node energy 84,Node energy 85,Node energy 86,Node energy 87,Node energy 88,Node energy 89,Node energy 90,Node energy 91,Node energy 92,Node energy 93,Node energy 94,Node energy 95,Node energy 96,Node energy 97,Node energy 98,Node energy 99,Node energy 100
1,2,0.83943207,0.92578847,34.394325,113.97835,148.37267,119.87305,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1580.7552,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1589.5132,1551.5228,1523.64,1585.7327,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1528.261,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1506.7457,1597.6184,1588.1451,1554.4848,1523.64,1592.047,1514.8822,1554.4848,1571.9466,1551.5228,1731.2882,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1574.9079,1544.2517,1546.1638,1567.9644,1585.7327,1559.309,1546.4641,1508.6185,1543.3605,1662.8555,1546.4641,1879.5764,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.81883479,0.83911297,28.54296,92.329045,120.872,111.57227,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1580.7552,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1589.5132,1551.5228,1523.64,1585.7327,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1506.7457,1597.6184,1588.1451,1554.4848,1523.64,1499.718,1514.8822,1554.4848,1571.9466,1551.5228,1731.2882,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1574.9079,1544.2517,1546.1638,1567.9644,1585.7327,1559.309,1546.4641,1508.6185,1543.3605,1662.8555,1546.4641,1879.5764,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.53770171,0.56943718,8.8285879,45.443371,54.271959,47.851562,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1580.7552,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1589.5132,1551.5228,1523.64,1585.7327,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1588.1451,1554.4848,1523.64,1499.718,1514.8822,1554.4848,1571.9466,1551.5228,1731.2882,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1574.9079,1544.2517,1546.1638,1567.9644,1585.7327,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1879.5764,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.62949902,0.63674122,29.137456,37.895412,67.032868,67.138672,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1585.7327,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1588.1451,1554.4848,1523.64,1499.718,1514.8822,1554.4848,1571.9466,1551.5228,1731.2882,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1574.9079,1544.2517,1546.1638,1567.9644,1585.7327,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1879.5764,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.64209453,0.66203397,37.552751,37.552751,75.105503,68.359375,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1588.1451,1554.4848,1523.64,1499.718,1514.8822,1554.4848,1571.9466,1551.5228,1731.2882,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1574.9079,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1879.5764,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.71539634,0.72629522,26.911444,102.10137,129.01282,84.228516,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1588.1451,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1731.2882,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1879.5764,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.23008866,0.38199492,1.4793722,149.76755,151.24693,14.892578,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1588.1451,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1597.6184,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.73489183,0.8051337,48.854073,58.3274,107.18147,89.84375,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1731.4996,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1734.0397,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.19767984,0.20502493,2.5363763,5.0764734,7.6128497,9.765625,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1548.5345,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1547.5904,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.61688746,0.64763542,34.02646,34.970566,68.997027,65.429688,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1580.7552,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1667.9479,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.6126303,0.62900704,25.27819,112.47087,137.74906,62.255859,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1608.9962,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1623.7106,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
0,1,0.61593332,0.41354864,38.10367,52.818079,90.921749,65.917969,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1574.9079,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1544.2905,1750.5895,2000
1,2,0.31334458,0.32016822,3.9587524,34.576228,38.534981,17.089844,1472.8864,1597.7152,1595.3254,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1677.8122,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1540.3317,1750.5895,2000
1,2,0.52729675,0.54743356,21.032121,103.51897,124.5511,50.537109,1472.8864,1597.7152,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1669.9904,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1682.0893,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1540.3317,1750.5895,2000
1,2,0.11710755,0.21429392,2.2424188,14.341323,16.583742,3.6621094,1472.8864,1597.7152,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1667.9479,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1559.309,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1540.3317,1750.5895,2000
1,2,0.36537375,0.40383017,7.9945042,116.63339,124.6279,26.123047,1472.8864,1597.7152,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1551.3145,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1551.3145,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1567.9644,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1547.5904,1572.7715,1522.6734,1540.3317,1750.5895,2000
1,2,0.69095044,0.71182164,41.75018,62.124155,103.87434,79.101562,1472.8864,1597.7152,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1551.3145,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1551.3145,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1505.8402,1548.1799,1559.309,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1505.8402,1572.7715,1522.6734,1540.3317,1750.5895,2000
1,2,0.59004956,0.67678157,20.366951,58.773185,79.140136,58.349609,1472.8864,1538.9421,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1551.3145,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1551.3145,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1505.8402,1548.1799,1538.9421,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1505.8402,1572.7715,1522.6734,1540.3317,1750.5895,2000
1,2,0.36832877,0.41280334,5.5761966,23.234483,28.810679,26.367188,1472.8864,1538.9421,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1551.3145,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1879.5764,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1551.3145,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1731.2882,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1505.8402,1548.1799,1538.9421,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1505.8402,1572.7715,1517.0972,1517.0972,1750.5895,2000
1,2,0.25577379,0.44768953,2.0077195,150.2959,152.30362,17.578125,1472.8864,1538.9421,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1551.3145,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1729.2805,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1551.3145,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1729.2805,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1595.751,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1505.8402,1548.1799,1538.9421,1546.4641,1508.6185,1497.9171,1662.8555,1546.4641,1729.8088,1716.2303,1537.7235,1546.1638,1505.8402,1572.7715,1517.0972,1517.0972,1750.5895,2000
1,2,0.75006518,0.86086385,36.434029,85.720996,122.15502,92.773438,1472.8864,1538.9421,1574.2932,1529.0345,1487.6137,1594.9302,1580.49,1529.0345,1555.1278,1551.6178,1583.2077,1514.0731,1472.3346,1551.3145,1545.9497,1728.9632,1544.8175,1555.477,1531.7913,1543.3605,1544.2905,1729.2805,1487.6137,1596.9351,1551.6178,1551.5228,1523.64,1548.1799,1472.3346,1728.9632,1506.7457,1750.5895,1570.8926,1594.9302,1568.6675,1499.718,1551.3145,1544.2517,1561.2428,1595.3254,1667.748,1540.3317,1513.5639,1497.9171,1597.6184,1539.291,1554.4848,1523.64,1472.8066,1514.8822,1554.4848,1571.9466,1551.5228,1729.8088,1572.7715,1537.7235,1514.0731,1667.748,1522.6734,1595.751,1567.9644,1539.291,1531.7913,1528.261,1508.6185,1603.1406,1555.477,1729.2805,1570.8926,1568.6675,1530.5766,1580.49,1553.7989,1625.4965,1472.8864,1510.03,1574.2932,1681.7172,1513.5639,1472.8066,1544.2517,1546.1638,1505.8402,1548.1799,1538.9421,1546.4641,1508.6185,1497.9171,1662.8555,1510.03,1729.8088,1716.2303,1537.7235,1546.1638,1505.8402,1572.7715,1517.0972,1517.0972,1750.5895,2000
